n_train,rep,seed,method,output,beta_type,beta_value,true_beta
200,3,22260324,OLS,3,intercept,-0.16993064456785523,-0.1760633692862555
200,3,22260324,OLS,3,trend,-8.351579894566486,-8.373014073965729
200,4,22260325,MOOGP,1,intercept,-2.1802635033690616,-1.6549207883921637
200,4,22260325,MOOGP,1,trend,5.0913011926152905,4.216267592457131
200,4,22260325,MOOGP,2,intercept,1.5641794949729015,1.672539605803907
200,4,22260325,MOOGP,2,trend,7.271308952984836,7.108133796228586
200,4,22260325,MOOGP,3,intercept,-0.13240653684831027,-0.1760633692862555
200,4,22260325,MOOGP,3,trend,-8.468382413069554,-8.373014073965729
200,4,22260325,MOGP,1,intercept,-4.197913155512555,-1.6549207883921637
200,4,22260325,MOGP,1,trend,7.715928130601925,4.216267592457131
200,4,22260325,MOGP,2,intercept,-1.0993598326980498,1.672539605803907
200,4,22260325,MOGP,2,trend,11.646835400895647,7.108133796228586
200,4,22260325,MOGP,3,intercept,-1.3350348493481876,-0.1760633692862555
200,4,22260325,MOGP,3,trend,-9.782203566480527,-8.373014073965729
200,4,22260325,OLS,1,intercept,-2.188681876358162,-1.6549207883921637
200,4,22260325,OLS,1,trend,5.092782676392801,4.216267592457131
200,4,22260325,OLS,2,intercept,1.5618214811249225,1.672539605803907
200,4,22260325,OLS,2,trend,7.269687302686675,7.108133796228586
200,4,22260325,OLS,3,intercept,-0.1265836692456219,-0.1760633692862555
200,4,22260325,OLS,3,trend,-8.468831845728625,-8.373014073965729
200,5,22260326,MOOGP,1,intercept,-1.5762878107114997,-1.6549207883921637
200,5,22260326,MOOGP,1,trend,3.885218104723604,4.216267592457131
200,5,22260326,MOOGP,2,intercept,1.728400543508728,1.672539605803907
200,5,22260326,MOOGP,2,trend,6.924706427672091,7.108133796228586
200,5,22260326,MOOGP,3,intercept,-0.15271061470464797,-0.1760633692862555
200,5,22260326,MOOGP,3,trend,-8.405050993525238,-8.373014073965729
200,5,22260326,MOGP,1,intercept,-2.400840535469073,-1.6549207883921637
200,5,22260326,MOGP,1,trend,5.754964361090994,4.216267592457131
200,5,22260326,MOGP,2,intercept,0.3746020215643524,1.672539605803907
200,5,22260326,MOGP,2,trend,8.91877694339171,7.108133796228586
200,5,22260326,MOGP,3,intercept,-0.744700904023313,-0.1760633692862555
200,5,22260326,MOGP,3,trend,-10.519105667003103,-8.373014073965729
200,5,22260326,OLS,1,intercept,-1.5653991888518148,-1.6549207883921637
200,5,22260326,OLS,1,trend,3.8500135620289964,4.216267592457131
200,5,22260326,OLS,2,intercept,1.7339372460082565,1.672539605803907
200,5,22260326,OLS,2,trend,6.907425496459247,7.108133796228586
200,5,22260326,OLS,3,intercept,-0.157288091709238,-0.1760633692862555
200,5,22260326,OLS,3,trend,-8.38618775058905,-8.373014073965729
200,6,22260327,MOOGP,1,intercept,-1.3535423346601785,-1.6549207883921637
200,6,22260327,MOOGP,1,trend,4.174450669371643,4.216267592457131
200,6,22260327,MOOGP,2,intercept,1.5887475941915592,1.672539605803907
200,6,22260327,MOOGP,2,trend,7.234379245183674,7.108133796228586
200,6,22260327,MOOGP,3,intercept,-0.22033337658551666,-0.1760633692862555
200,6,22260327,MOOGP,3,trend,-8.319059434151317,-8.373014073965729
200,6,22260327,MOGP,1,intercept,-4.408846197318035,-1.6549207883921637
200,6,22260327,MOGP,1,trend,9.205787167206665,4.216267592457131
200,6,22260327,MOGP,2,intercept,-2.028926363464765,1.672539605803907
200,6,22260327,MOGP,2,trend,13.210754388177147,7.108133796228586
200,6,22260327,MOGP,3,intercept,-1.5009702215745593,-0.1760633692862555
200,6,22260327,MOGP,3,trend,-9.782474582800562,-8.373014073965729
200,6,22260327,OLS,1,intercept,-1.360346472746624,-1.6549207883921637
200,6,22260327,OLS,1,trend,4.189556013475861,4.216267592457131
200,6,22260327,OLS,2,intercept,1.5859576738430197,1.672539605803907
200,6,22260327,OLS,2,trend,7.242620559322093,7.108133796228586
200,6,22260327,OLS,3,intercept,-0.2108796093285102,-0.1760633692862555
200,6,22260327,OLS,3,trend,-8.344278079143809,-8.373014073965729
200,7,22260328,MOOGP,1,intercept,-1.537069951848804,-1.6549207883921637
200,7,22260328,MOOGP,1,trend,3.396458594171149,4.216267592457131
200,7,22260328,MOOGP,2,intercept,1.4943889842453117,1.672539605803907
200,7,22260328,MOOGP,2,trend,7.39760295818995,7.108133796228586
200,7,22260328,MOOGP,3,intercept,-0.18174087977185316,-0.1760633692862555
200,7,22260328,MOOGP,3,trend,-8.373475015494943,-8.373014073965729
200,7,22260328,MOGP,1,intercept,-3.640756959435546,-1.6549207883921637
200,7,22260328,MOGP,1,trend,10.874328764129258,4.216267592457131
200,7,22260328,MOGP,2,intercept,-1.564323437412921,1.672539605803907
200,7,22260328,MOGP,2,trend,13.87945593121038,7.108133796228586
200,7,22260328,MOGP,3,intercept,-1.3970226479310295,-0.1760633692862555
200,7,22260328,MOGP,3,trend,-9.516521821163822,-8.373014073965729
200,7,22260328,OLS,1,intercept,-1.552461331317595,-1.6549207883921637
200,7,22260328,OLS,1,trend,3.4517599042305425,4.216267592457131
200,7,22260328,OLS,2,intercept,1.4882021613337477,1.672539605803907
200,7,22260328,OLS,2,trend,7.420257548765975,7.108133796228586
200,7,22260328,OLS,3,intercept,-0.17046138762958704,-0.1760633692862555
200,7,22260328,OLS,3,trend,-8.413473656861918,-8.373014073965729
200,8,22260329,MOOGP,1,intercept,-2.136633909660774,-1.6549207883921637
200,8,22260329,MOOGP,1,trend,5.136040484259873,4.216267592457131
200,8,22260329,MOOGP,2,intercept,1.7327054608841777,1.672539605803907
200,8,22260329,MOOGP,2,trend,7.045817664734343,7.108133796228586
200,8,22260329,MOOGP,3,intercept,-0.13038140706980972,-0.1760633692862555
200,8,22260329,MOOGP,3,trend,-8.477014675268977,-8.373014073965729
200,8,22260329,MOGP,1,intercept,-1.7815576645604358,-1.6549207883921637
200,8,22260329,MOGP,1,trend,9.857966898657263,4.216267592457131
200,8,22260329,MOGP,2,intercept,1.9173674906858764,1.672539605803907
200,8,22260329,MOGP,2,trend,9.500948142458032,7.108133796228586
200,8,22260329,MOGP,3,intercept,-0.3753597927306407,-0.1760633692862555
200,8,22260329,MOGP,3,trend,-11.744539359068009,-8.373014073965729
200,8,22260329,OLS,1,intercept,-2.1285476795583382,-1.6549207883921637
200,8,22260329,OLS,1,trend,5.110354052690983,4.216267592457131
200,8,22260329,OLS,2,intercept,1.7371784237780177,1.672539605803907
200,8,22260329,OLS,2,trend,7.032373842751075,7.108133796228586
200,8,22260329,OLS,3,intercept,-0.13494049519579931,-0.1760633692862555
200,8,22260329,OLS,3,trend,-8.461681920417925,-8.373014073965729
200,9,22260330,MOOGP,1,intercept,-1.3753243988659032,-1.6549207883921637
200,9,22260330,MOOGP,1,trend,4.1094462252891635,4.216267592457131
200,9,22260330,MOOGP,2,intercept,1.7238671802378165,1.672539605803907
200,9,22260330,MOOGP,2,trend,6.8955420007281925,7.108133796228586
200,9,22260330,MOOGP,3,intercept,-0.16505926539869087,-0.1760633692862555
200,9,22260330,MOOGP,3,trend,-8.392283323259749,-8.373014073965729
200,9,22260330,MOGP,1,intercept,-3.456420342846783,-1.6549207883921637
200,9,22260330,MOGP,1,trend,6.986633389001271,4.216267592457131
200,9,22260330,MOGP,2,intercept,-0.42514132069476496,1.672539605803907
200,9,22260330,MOGP,2,trend,10.19502283527252,7.108133796228586
200,9,22260330,MOGP,3,intercept,-1.2700123099150318,-0.1760633692862555
200,9,22260330,MOGP,3,trend,-9.94203004118498,-8.373014073965729
200,9,22260330,OLS,1,intercept,-1.376934106445106,-1.6549207883921637
200,9,22260330,OLS,1,trend,4.12043908166071,4.216267592457131
200,9,22260330,OLS,2,intercept,1.7221245506307712,1.672539605803907
200,9,22260330,OLS,2,trend,6.902687483256543,7.108133796228586
200,9,22260330,OLS,3,intercept,-0.1595071460921367,-0.1760633692862555
200,9,22260330,OLS,3,trend,-8.41097191593228,-8.373014073965729
200,10,22260331,MOOGP,1,intercept,-1.652869036871427,-1.6549207883921637
200,10,22260331,MOOGP,1,trend,4.074090225425881,4.216267592457131
200,10,22260331,MOOGP,2,intercept,1.5144963658234447,1.672539605803907
200,10,22260331,MOOGP,2,trend,7.532428947663863,7.108133796228586
200,10,22260331,MOOGP,3,intercept,-0.1712503013882296,-0.1760633692862555
200,10,22260331,MOOGP,3,trend,-8.373575858038468,-8.373014073965729
200,10,22260331,MOGP,1,intercept,-5.685631780652207,-1.6549207883921637
200,10,22260331,MOGP,1,trend,11.594546445990543,4.216267592457131
200,10,22260331,MOGP,2,intercept,-1.0704622867918685,1.672539605803907
200,10,22260331,MOGP,2,trend,12.240684530274521,7.108133796228586
200,10,22260331,MOGP,3,intercept,-1.5727577017739653,-0.1760633692862555
200,10,22260331,MOGP,3,trend,-9.598947078386614,-8.373014073965729
200,10,22260331,OLS,1,intercept,-1.6746316411420832,-1.6549207883921637
200,10,22260331,OLS,1,trend,4.159563037841317,4.216267592457131
200,10,22260331,OLS,2,intercept,1.5050513885655081,1.672539605803907
200,10,22260331,OLS,2,trend,7.566808562209948,7.108133796228586
200,10,22260331,OLS,3,intercept,-0.15522578855959251,-0.1760633692862555
200,10,22260331,OLS,3,trend,-8.432685497910567,-8.373014073965729
200,11,22260332,MOOGP,1,intercept,-2.2012920125561313,-1.6549207883921637
200,11,22260332,MOOGP,1,trend,4.966687084283106,4.216267592457131
200,11,22260332,MOOGP,2,intercept,1.6568289190549743,1.672539605803907
200,11,22260332,MOOGP,2,trend,7.200258301575985,7.108133796228586
200,11,22260332,MOOGP,3,intercept,-0.16279107683016658,-0.1760633692862555
200,11,22260332,MOOGP,3,trend,-8.345984819030939,-8.373014073965729
200,11,22260332,MOGP,1,intercept,-4.189298102532331,-1.6549207883921637
200,11,22260332,MOGP,1,trend,7.4570493131905,4.216267592457131
200,11,22260332,MOGP,2,intercept,0.5353738030581372,1.672539605803907
200,11,22260332,MOGP,2,trend,8.628745410311037,7.108133796228586
200,11,22260332,MOGP,3,intercept,-0.7683587448600564,-0.1760633692862555
200,11,22260332,MOGP,3,trend,-10.826243959676518,-8.373014073965729
200,11,22260332,OLS,1,intercept,-2.198239121951457,-1.6549207883921637
200,11,22260332,OLS,1,trend,4.958422291880512,4.216267592457131
200,11,22260332,OLS,2,intercept,1.6573291509240216,1.672539605803907
200,11,22260332,OLS,2,trend,7.198258642142498,7.108133796228586
200,11,22260332,OLS,3,intercept,-0.16076501611150937,-0.1760633692862555
200,11,22260332,OLS,3,trend,-8.347649967578679,-8.373014073965729
200,12,22260333,MOOGP,1,intercept,-1.7153169704512432,-1.6549207883921637
200,12,22260333,MOOGP,1,trend,4.300201799612251,4.216267592457131
200,12,22260333,MOOGP,2,intercept,1.7399125788233833,1.672539605803907
200,12,22260333,MOOGP,2,trend,6.851645377587641,7.108133796228586
200,12,22260333,MOOGP,3,intercept,-0.24490999810583958,-0.1760633692862555
200,12,22260333,MOOGP,3,trend,-8.261934490283489,-8.373014073965729
200,12,22260333,MOGP,1,intercept,-4.729425586980021,-1.6549207883921637
200,12,22260333,MOGP,1,trend,8.092857544105533,4.216267592457131
200,12,22260333,MOGP,2,intercept,-0.18123583804588783,1.672539605803907
200,12,22260333,MOGP,2,trend,10.306322795568262,7.108133796228586
200,12,22260333,MOGP,3,intercept,-1.2968628095488546,-0.1760633692862555
200,12,22260333,MOGP,3,trend,-9.966618200441381,-8.373014073965729
200,12,22260333,OLS,1,intercept,-1.7057904669391242,-1.6549207883921637
200,12,22260333,OLS,1,trend,4.273471088414662,4.216267592457131
200,12,22260333,OLS,2,intercept,1.7448238795402482,1.672539605803907
200,12,22260333,OLS,2,trend,6.836845111220503,7.108133796228586
200,12,22260333,OLS,3,intercept,-0.25590037058359705,-0.1760633692862555
200,12,22260333,OLS,3,trend,-8.229847928065249,-8.373014073965729
200,13,22260334,MOOGP,1,intercept,-0.7490749754399704,-1.6549207883921637
200,13,22260334,MOOGP,1,trend,3.097765423774621,4.216267592457131
200,13,22260334,MOOGP,2,intercept,1.963838020708863,1.672539605803907
200,13,22260334,MOOGP,2,trend,6.592621919426911,7.108133796228586
200,13,22260334,MOOGP,3,intercept,-0.1732389198845663,-0.1760633692862555
200,13,22260334,MOOGP,3,trend,-8.382574825403728,-8.373014073965729
200,13,22260334,MOGP,1,intercept,-2.1412826510997545,-1.6549207883921637
200,13,22260334,MOGP,1,trend,8.219997227664647,4.216267592457131
200,13,22260334,MOGP,2,intercept,0.347428819159596,1.672539605803907
200,13,22260334,MOGP,2,trend,9.57641436181522,7.108133796228586
200,13,22260334,MOGP,3,intercept,-1.042297005736203,-0.1760633692862555
200,13,22260334,MOGP,3,trend,-10.36081175891616,-8.373014073965729
200,13,22260334,OLS,1,intercept,-0.7646217178503903,-1.6549207883921637
200,13,22260334,OLS,1,trend,3.136585960540622,4.216267592457131
200,13,22260334,OLS,2,intercept,1.9585143370522045,1.672539605803907
200,13,22260334,OLS,2,trend,6.608050467567408,7.108133796228586
200,13,22260334,OLS,3,intercept,-0.16223844022823633,-0.1760633692862555
200,13,22260334,OLS,3,trend,-8.411457128976277,-8.373014073965729
200,14,22260335,MOOGP,1,intercept,-1.310904096066461,-1.6549207883921637
200,14,22260335,MOOGP,1,trend,3.135837386443606,4.216267592457131
200,14,22260335,MOOGP,2,intercept,1.6318190378108635,1.672539605803907
200,14,22260335,MOOGP,2,trend,7.242303979818593,7.108133796228586
200,14,22260335,MOOGP,3,intercept,-0.11974540551981594,-0.1760633692862555
200,14,22260335,MOOGP,3,trend,-8.489511011751762,-8.373014073965729
200,14,22260335,MOGP,1,intercept,-3.257017426366673,-1.6549207883921637
200,14,22260335,MOGP,1,trend,8.982773104975477,4.216267592457131
200,14,22260335,MOGP,2,intercept,-1.4335608490649117,1.672539605803907
200,14,22260335,MOGP,2,trend,13.574962068650576,7.108133796228586
200,14,22260335,MOGP,3,intercept,-1.2192436480898143,-0.1760633692862555
200,14,22260335,MOGP,3,trend,-9.831476210399298,-8.373014073965729
200,14,22260335,OLS,1,intercept,-1.3125057728462257,-1.6549207883921637
200,14,22260335,OLS,1,trend,3.1453959856672453,4.216267592457131
200,14,22260335,OLS,2,intercept,1.6303246027835818,1.672539605803907
200,14,22260335,OLS,2,trend,7.246679511188398,7.108133796228586
200,14,22260335,OLS,3,intercept,-0.1218059711116901,-0.1760633692862555
200,14,22260335,OLS,3,trend,-8.489367946025663,-8.373014073965729
200,15,22260336,MOOGP,1,intercept,-2.344011134234965,-1.6549207883921637
200,15,22260336,MOOGP,1,trend,5.403481915228873,4.216267592457131
200,15,22260336,MOOGP,2,intercept,1.552042336498506,1.672539605803907
200,15,22260336,MOOGP,2,trend,7.192367804760592,7.108133796228586
200,15,22260336,MOOGP,3,intercept,-0.13579649124699777,-0.1760633692862555
200,15,22260336,MOOGP,3,trend,-8.449170593193308,-8.373014073965729
200,15,22260336,MOGP,1,intercept,-5.642425381400743,-1.6549207883921637
200,15,22260336,MOGP,1,trend,7.028724997054174,4.216267592457131
200,15,22260336,MOGP,2,intercept,-1.319861382466887,1.672539605803907
200,15,22260336,MOGP,2,trend,13.004297335225633,7.108133796228586
200,15,22260336,MOGP,3,intercept,-0.9787837419611085,-0.1760633692862555
200,15,22260336,MOGP,3,trend,-10.066482080047365,-8.373014073965729
200,15,22260336,OLS,1,intercept,-2.3446437214703093,-1.6549207883921637
200,15,22260336,OLS,1,trend,5.416143635048986,4.216267592457131
200,15,22260336,OLS,2,intercept,1.551874005141423,1.672539605803907
200,15,22260336,OLS,2,trend,7.198132890380362,7.108133796228586
200,15,22260336,OLS,3,intercept,-0.1321910661079566,-0.1760633692862555
200,15,22260336,OLS,3,trend,-8.46339588807937,-8.373014073965729
200,16,22260337,MOOGP,1,intercept,-2.0306204085398254,-1.6549207883921637
200,16,22260337,MOOGP,1,trend,4.188282073035201,4.216267592457131
200,16,22260337,MOOGP,2,intercept,1.6461216374242715,1.672539605803907
200,16,22260337,MOOGP,2,trend,7.19083603810348,7.108133796228586
200,16,22260337,MOOGP,3,intercept,-0.13711854887282815,-0.1760633692862555
200,16,22260337,MOOGP,3,trend,-8.492035832852975,-8.373014073965729
200,16,22260337,MOGP,1,intercept,-4.31396442573249,-1.6549207883921637
200,16,22260337,MOGP,1,trend,7.153389271008112,4.216267592457131
200,16,22260337,MOGP,2,intercept,0.8172123667735889,1.672539605803907
200,16,22260337,MOGP,2,trend,8.510226654723875,7.108133796228586
200,16,22260337,MOGP,3,intercept,-1.0917746111650812,-0.1760633692862555
200,16,22260337,MOGP,3,trend,-10.126335188063116,-8.373014073965729
200,16,22260337,OLS,1,intercept,-2.0381651048600724,-1.6549207883921637
200,16,22260337,OLS,1,trend,4.2098042321068645,4.216267592457131
200,16,22260337,OLS,2,intercept,1.640775050059455,1.672539605803907
200,16,22260337,OLS,2,trend,7.204167882076673,7.108133796228586
200,16,22260337,OLS,3,intercept,-0.12908151617303038,-0.1760633692862555
200,16,22260337,OLS,3,trend,-8.516327461833448,-8.373014073965729
200,17,22260338,MOOGP,1,intercept,-1.5542216891421183,-1.6549207883921637
200,17,22260338,MOOGP,1,trend,4.216842270477284,4.216267592457131
200,17,22260338,MOOGP,2,intercept,1.805291125417554,1.672539605803907
200,17,22260338,MOOGP,2,trend,6.846131273318106,7.108133796228586
200,17,22260338,MOOGP,3,intercept,-0.1964858272367378,-0.1760633692862555
200,17,22260338,MOOGP,3,trend,-8.364264269015274,-8.373014073965729
200,17,22260338,MOGP,1,intercept,-5.286928952464572,-1.6549207883921637
200,17,22260338,MOGP,1,trend,9.5918553333694,4.216267592457131
200,17,22260338,MOGP,2,intercept,-3.0860182185223524,1.672539605803907
200,17,22260338,MOGP,2,trend,13.942279361924157,7.108133796228586
200,17,22260338,MOGP,3,intercept,-2.1370490794852985,-0.1760633692862555
200,17,22260338,MOGP,3,trend,-8.677333024481875,-8.373014073965729
200,17,22260338,OLS,1,intercept,-1.5464817375103177,-1.6549207883921637
200,17,22260338,OLS,1,trend,4.2149044471213255,4.216267592457131
200,17,22260338,OLS,2,intercept,1.8079233847814822,1.672539605803907
200,17,22260338,OLS,2,trend,6.8457882057826085,7.108133796228586
200,17,22260338,OLS,3,intercept,-0.20462580165689023,-0.1760633692862555
200,17,22260338,OLS,3,trend,-8.350336126847084,-8.373014073965729
200,18,22260339,MOOGP,1,intercept,-1.490836718460058,-1.6549207883921637
200,18,22260339,MOOGP,1,trend,4.1250450014823405,4.216267592457131
200,18,22260339,MOOGP,2,intercept,1.6541418559017025,1.672539605803907
200,18,22260339,MOOGP,2,trend,7.190518765492529,7.108133796228586
200,18,22260339,MOOGP,3,intercept,-0.17482889092842235,-0.1760633692862555
200,18,22260339,MOOGP,3,trend,-8.38661612011139,-8.373014073965729
200,18,22260339,MOGP,1,intercept,-1.975091797347808,-1.6549207883921637
200,18,22260339,MOGP,1,trend,2.0338888234658707,4.216267592457131
200,18,22260339,MOGP,2,intercept,0.2170365617890413,1.672539605803907
200,18,22260339,MOGP,2,trend,10.44926844912179,7.108133796228586
200,18,22260339,MOGP,3,intercept,-1.1260974603839982,-0.1760633692862555
200,18,22260339,MOGP,3,trend,-10.161199418970348,-8.373014073965729
200,18,22260339,OLS,1,intercept,-1.467186691962195,-1.6549207883921637
200,18,22260339,OLS,1,trend,4.074578241141787,4.216267592457131
200,18,22260339,OLS,2,intercept,1.6674381586372369,1.672539605803907
200,18,22260339,OLS,2,trend,7.158449466299928,7.108133796228586
200,18,22260339,OLS,3,intercept,-0.19483647681803834,-0.1760633692862555
200,18,22260339,OLS,3,trend,-8.337596347192282,-8.373014073965729
200,19,22260340,MOOGP,1,intercept,-1.8117911442224748,-1.6549207883921637
200,19,22260340,MOOGP,1,trend,3.5495413697034373,4.216267592457131
200,19,22260340,MOOGP,2,intercept,1.5950987311701073,1.672539605803907
200,19,22260340,MOOGP,2,trend,7.36487750549042,7.108133796228586
200,19,22260340,MOOGP,3,intercept,-0.14105213858668098,-0.1760633692862555
200,19,22260340,MOOGP,3,trend,-8.448113529165022,-8.373014073965729
200,19,22260340,MOGP,1,intercept,-6.547699351614174,-1.6549207883921637
200,19,22260340,MOGP,1,trend,12.625903143800693,4.216267592457131
200,19,22260340,MOGP,2,intercept,-3.2894733329127863,1.672539605803907
200,19,22260340,MOGP,2,trend,14.987951784290873,7.108133796228586
200,19,22260340,MOGP,3,intercept,-2.0063009892277934,-0.1760633692862555
200,19,22260340,MOGP,3,trend,-8.868646108914332,-8.373014073965729
200,19,22260340,OLS,1,intercept,-1.8055524712050115,-1.6549207883921637
200,19,22260340,OLS,1,trend,3.52973494794193,4.216267592457131
200,19,22260340,OLS,2,intercept,1.600203659920504,1.672539605803907
200,19,22260340,OLS,2,trend,7.3519381229180425,7.108133796228586
200,19,22260340,OLS,3,intercept,-0.1461500363549038,-0.1760633692862555
200,19,22260340,OLS,3,trend,-8.43519934788666,-8.373014073965729
200,20,22260341,MOOGP,1,intercept,-1.4073686883673613,-1.6549207883921637
200,20,22260341,MOOGP,1,trend,3.224912967660728,4.216267592457131
200,20,22260341,MOOGP,2,intercept,2.1426616492493307,1.672539605803907
200,20,22260341,MOOGP,2,trend,6.242637377512142,7.108133796228586
200,20,22260341,MOOGP,3,intercept,-0.1995555962006783,-0.1760633692862555
200,20,22260341,MOOGP,3,trend,-8.357190734442455,-8.373014073965729
200,20,22260341,MOGP,1,intercept,-0.8869769733097782,-1.6549207883921637
200,20,22260341,MOGP,1,trend,3.166705079224102,4.216267592457131
200,20,22260341,MOGP,2,intercept,0.704933504264849,1.672539605803907
200,20,22260341,MOGP,2,trend,10.166448224551699,7.108133796228586
200,20,22260341,MOGP,3,intercept,-0.8164464965111247,-0.1760633692862555
200,20,22260341,MOGP,3,trend,-10.694360906147955,-8.373014073965729
200,20,22260341,OLS,1,intercept,-1.4094924409496166,-1.6549207883921637
200,20,22260341,OLS,1,trend,3.2221455296801684,4.216267592457131
200,20,22260341,OLS,2,intercept,2.1432553951682074,1.672539605803907
200,20,22260341,OLS,2,trend,6.239421457894007,7.108133796228586
200,20,22260341,OLS,3,intercept,-0.19906457316688023,-0.1760633692862555
200,20,22260341,OLS,3,trend,-8.353280441262116,-8.373014073965729
200,21,22260342,MOOGP,1,intercept,-1.1670806275671972,-1.6549207883921637
200,21,22260342,MOOGP,1,trend,3.527844754951292,4.216267592457131
200,21,22260342,MOOGP,2,intercept,1.4918993464696397,1.672539605803907
200,21,22260342,MOOGP,2,trend,7.3987597303027375,7.108133796228586
200,21,22260342,MOOGP,3,intercept,-0.17336644459471273,-0.1760633692862555
200,21,22260342,MOOGP,3,trend,-8.354843691956768,-8.373014073965729
200,21,22260342,MOGP,1,intercept,-3.949798181458457,-1.6549207883921637
200,21,22260342,MOGP,1,trend,12.103386598059679,4.216267592457131
200,21,22260342,MOGP,2,intercept,-1.3185282604888773,1.672539605803907
200,21,22260342,MOGP,2,trend,13.137342199653693,7.108133796228586
200,21,22260342,MOGP,3,intercept,-1.2493223815858538,-0.1760633692862555
200,21,22260342,MOGP,3,trend,-9.78088176054269,-8.373014073965729
200,21,22260342,OLS,1,intercept,-1.1603157794987196,-1.6549207883921637
200,21,22260342,OLS,1,trend,3.5010816343093736,4.216267592457131
200,21,22260342,OLS,2,intercept,1.4946274844726506,1.672539605803907
200,21,22260342,OLS,2,trend,7.387269058678707,7.108133796228586
200,21,22260342,OLS,3,intercept,-0.17831022322007883,-0.1760633692862555
200,21,22260342,OLS,3,trend,-8.333391692478108,-8.373014073965729
200,22,22260343,MOOGP,1,intercept,-1.047368474671012,-1.6549207883921637
200,22,22260343,MOOGP,1,trend,3.307027681140621,4.216267592457131
200,22,22260343,MOOGP,2,intercept,1.570093195920652,1.672539605803907
200,22,22260343,MOOGP,2,trend,7.444151307775618,7.108133796228586
200,22,22260343,MOOGP,3,intercept,-0.08256029327880121,-0.1760633692862555
200,22,22260343,MOOGP,3,trend,-8.506916130576576,-8.373014073965729
200,22,22260343,MOGP,1,intercept,-1.385437053718194,-1.6549207883921637
200,22,22260343,MOGP,1,trend,6.115523065926478,4.216267592457131
200,22,22260343,MOGP,2,intercept,-0.029742562965465957,1.672539605803907
200,22,22260343,MOGP,2,trend,10.589238733361636,7.108133796228586
200,22,22260343,MOGP,3,intercept,-0.9956017273075943,-0.1760633692862555
200,22,22260343,MOGP,3,trend,-10.32288893008171,-8.373014073965729
200,22,22260343,OLS,1,intercept,-1.0476700104373367,-1.6549207883921637
200,22,22260343,OLS,1,trend,3.311385795662409,4.216267592457131
200,22,22260343,OLS,2,intercept,1.5694372450913154,1.672539605803907
200,22,22260343,OLS,2,trend,7.446979636938742,7.108133796228586
200,22,22260343,OLS,3,intercept,-0.08309344016366307,-0.1760633692862555
200,22,22260343,OLS,3,trend,-8.504894667222239,-8.373014073965729
200,23,22260344,MOOGP,1,intercept,-2.204319401501577,-1.6549207883921637
200,23,22260344,MOOGP,1,trend,5.436860916543045,4.216267592457131
200,23,22260344,MOOGP,2,intercept,1.831181301163591,1.672539605803907
200,23,22260344,MOOGP,2,trend,6.7238298381840025,7.108133796228586
200,23,22260344,MOOGP,3,intercept,-0.18839951185008985,-0.1760633692862555
200,23,22260344,MOOGP,3,trend,-8.306649624516206,-8.373014073965729
200,23,22260344,MOGP,1,intercept,-7.7501999539820385,-1.6549207883921637
200,23,22260344,MOGP,1,trend,12.60967391948467,4.216267592457131
200,23,22260344,MOGP,2,intercept,-1.6810935405787468,1.672539605803907
200,23,22260344,MOGP,2,trend,13.893742548175107,7.108133796228586
200,23,22260344,MOGP,3,intercept,-1.700659064279538,-0.1760633692862555
200,23,22260344,MOGP,3,trend,-8.940945037932028,-8.373014073965729
200,23,22260344,OLS,1,intercept,-2.1958543621608206,-1.6549207883921637
200,23,22260344,OLS,1,trend,5.415886205873465,4.216267592457131
200,23,22260344,OLS,2,intercept,1.8330268108668661,1.672539605803907
200,23,22260344,OLS,2,trend,6.718834904686723,7.108133796228586
200,23,22260344,OLS,3,intercept,-0.18579513946479018,-0.1760633692862555
200,23,22260344,OLS,3,trend,-8.309016044151456,-8.373014073965729
200,24,22260345,MOOGP,1,intercept,-1.1281592804275085,-1.6549207883921637
200,24,22260345,MOOGP,1,trend,3.5217783402675993,4.216267592457131
200,24,22260345,MOOGP,2,intercept,1.4766658186353334,1.672539605803907
200,24,22260345,MOOGP,2,trend,7.497262030013429,7.108133796228586
200,24,22260345,MOOGP,3,intercept,-0.21916474479894799,-0.1760633692862555
200,24,22260345,MOOGP,3,trend,-8.34552405178032,-8.373014073965729
200,24,22260345,MOGP,1,intercept,-1.660229303763363,-1.6549207883921637
200,24,22260345,MOGP,1,trend,7.420798220489571,4.216267592457131
200,24,22260345,MOGP,2,intercept,0.6367672525755834,1.672539605803907
200,24,22260345,MOGP,2,trend,10.699890847764326,7.108133796228586
200,24,22260345,MOGP,3,intercept,-0.8118197137314773,-0.1760633692862555
200,24,22260345,MOGP,3,trend,-10.282730913699783,-8.373014073965729
200,24,22260345,OLS,1,intercept,-1.1255694886533787,-1.6549207883921637
200,24,22260345,OLS,1,trend,3.5032018662300093,4.216267592457131
200,24,22260345,OLS,2,intercept,1.4780467499634227,1.672539605803907
200,24,22260345,OLS,2,trend,7.486776453559792,7.108133796228586
200,24,22260345,OLS,3,intercept,-0.2237739799768808,-0.1760633692862555
200,24,22260345,OLS,3,trend,-8.325520710361157,-8.373014073965729
200,25,22260346,MOOGP,1,intercept,-2.3322676103131146,-1.6549207883921637
200,25,22260346,MOOGP,1,trend,5.016780453577258,4.216267592457131
200,25,22260346,MOOGP,2,intercept,1.7377252730489805,1.672539605803907
200,25,22260346,MOOGP,2,trend,7.096484139293552,7.108133796228586
